what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349318723187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349318726638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349318727268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349318735398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349318735981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349318778513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349318784405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349318786386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349318787701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1349318799535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349318803248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349318805222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349318806122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349318807155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349318827206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349318828362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349318835011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349318841944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1349318850478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349318851475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1349318870843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1349318872711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1349318874939
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1349318881922
