what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1348627532816
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1348627532854
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1348627532856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348627533093
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348627537188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1348627540563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348627541579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627544155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627544247
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348627544994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348627550467
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1348627550852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348627552067
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348627556561
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348627557141
started,bundle,org.eclipse.wst.server.core,1.1.208.v20111005_1734,"org.eclipse.wst.server.core",1348627557981
started,bundle,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui",1348627558208
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348627565152
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348627565356
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348627567839
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348627568022
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348627568097
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348627571111
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348627572332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627575978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627577433
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1348627579196
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348627580552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627586146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627588461
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348627590281
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348627592144
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348627594531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627596355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627651588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627660490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627662160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627665753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627666935
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1348627670542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348627671972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348627673890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348628686295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348628690595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348628695641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348628711391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348628711531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348628723126
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348628739902
